date,open,high,low,close,adjclose,volume,moving_avg,increase_rate_vol,increase_rate_adjclose,TSLA_open,TSLA_high,TSLA_low,TSLA_close,TSLA_adjclose,lgchem_open,lgchem_close,lgchem_high,lgchem_low,lginnotek_open,lginnotek_close,lginnotek_high,lginnotek_low,compound,new_us_cases,new_us_deaths,new_ca_cases,new_ca_deaths
2013-04-24,14.055,14.8304,14.0179,14.4807,12.698,969651200.0,13.665932000000016,0.4597939534962146,-0.001651073197578349,10.18,10.21,9.796,10.086,10.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-25,14.6868,14.7836,14.5357,14.585,12.7895,384837600.0,13.628652000000015,-0.6031174921456293,0.007205859190423682,10.1,10.48,10.1,10.4,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-26,14.6361,14.9561,14.5804,14.9,13.0657,764097600.0,13.597454000000017,0.9855066136988694,0.02159584033777703,10.626,10.748,10.124,10.24,10.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-29,15.0161,15.4864,15.0,15.3614,13.4703,640326400.0,13.574610000000016,-0.16198349530217082,0.030966576608983852,10.352,10.998,10.24,10.988,10.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-30,15.5393,15.9018,15.4311,15.8136,13.8668,691538400.0,13.563724000000015,0.07997796123976772,0.02943512765120299,11.2,11.636,10.752,10.798,10.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,15.8736,15.8904,15.5139,15.6889,13.7575,506909200.0,13.550758000000016,-0.2669832940585801,-0.007882135748694672,11.198,11.198,10.6,10.656,10.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-02,15.7779,16.0211,15.7368,15.9114,13.9526,421828400.0,13.548672000000016,-0.16784228812576296,0.014181355624204982,10.77,11.054,10.74,10.822,10.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-03,16.1182,16.1868,16.0411,16.0707,14.0923,361300800.0,13.551128000000014,-0.1434886792828553,0.010012470793973846,11.294,11.294,10.9,10.91,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-06,16.2754,16.5071,16.2254,16.4539,14.4283,496641600.0,13.557328000000016,0.37459313679903283,0.023842807774458415,11.278,11.932,11.1,11.9,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-07,16.6061,16.6339,16.2036,16.3807,14.3641,483753200.0,13.567262000000017,-0.025951108404934264,-0.004449588655628146,12.4,12.474,11.024,11.102,11.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-08,16.3943,16.6204,16.2789,16.5657,14.5264,472598000.0,13.576576000000015,-0.02305969242167287,0.011299002373974012,11.5,11.64,11.142,11.158,11.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-09,16.4218,16.5357,16.2707,16.3132,14.3996,398487600.0,13.586110000000014,-0.15681488283911485,-0.008728934904725268,14.024,15.154,12.738,13.88,13.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-10,16.3561,16.4182,16.0886,16.1775,14.2799,334852000.0,13.595236000000014,-0.15969279847101892,-0.008312730909191917,13.93,16.2,13.85,15.352,15.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-13,16.1254,16.3536,16.125,16.2407,14.3356,316948800.0,13.612322000000013,-0.05346600886361736,0.0039005875391284156,16.198,17.6,15.83,17.56,17.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-14,16.2089,16.2571,15.7911,15.8521,13.9927,447118000.0,13.629076000000014,0.41069472419520126,-0.02391947319958706,18.844,19.424,16.23,16.648,16.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-15,15.6843,15.75,15.0843,15.3161,13.5195,741613600.0,13.629420000000014,0.6586529730406738,-0.03381763348031463,16.36,17.376,15.622,16.968,16.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-16,15.1157,15.6375,14.9607,15.5207,13.7001,603204000.0,13.636808000000014,-0.18663303909205547,0.013358482192388778,18.94,19.0,17.732,18.45,18.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17,15.6804,15.7175,15.3932,15.4736,13.6585,427904400.0,13.640284000000015,-0.29061412059601727,-0.0030364741863198623,18.5,18.888,17.5,18.3,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-20,15.4254,15.9214,15.3607,15.8189,13.9633,451578400.0,13.649140000000015,0.05532544185103028,0.022315774060109102,18.224,18.5,17.726,17.988,17.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-21,15.6482,15.91,15.5071,15.7021,13.8603,456022000.0,13.652086000000018,0.009840151787596573,-0.007376479771973656,17.7,17.998,17.056,17.518,17.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-22,15.8589,16.0125,15.6507,15.7625,13.9135,443038400.0,13.662008000000016,-0.028471433395757223,0.003838300758280871,17.274,18.192,17.1,17.448,17.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-23,15.5696,15.9343,15.5639,15.7907,13.9384,353021200.0,13.672478000000018,-0.20318148494577445,0.0017896287778056427,16.962,18.602,16.61,18.546,18.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-24,15.7446,15.9164,15.7271,15.8982,14.0333,276166800.0,13.682246000000019,-0.21770477240460345,0.006808528955977793,18.52,19.59,18.4,19.416,19.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-28,16.0679,16.1111,15.7446,15.7657,13.9164,386145200.0,13.682686000000016,0.39823179324958685,-0.008330186057449146,20.31,22.15,20.06,22.066,22.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-29,15.7143,15.9821,15.6929,15.8911,14.027,330576400.0,13.677784000000017,-0.1439064890616276,0.007947457675835691,22.71,22.98,19.8,20.926,20.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-30,15.9161,16.2321,15.8754,16.1279,14.236,353519600.0,13.677834000000017,0.06940362348915409,0.014899836030512684,20.492,21.908,20.24,20.99,20.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-31,16.1607,16.325,16.0536,16.0618,14.1777,384302800.0,13.678226000000016,0.08707636012260707,-0.004095251475133528,21.252,21.288,19.546,19.552,19.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-03,16.0975,16.1557,15.8029,16.0971,14.2089,372352400.0,13.678836000000015,-0.03109631259517235,0.0022006390317188345,19.524,19.524,17.65,18.518,18.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-04,16.1864,16.2296,15.9782,16.0468,14.1645,292728800.0,13.672808000000014,-0.2138393629260883,-0.0031248020606802463,18.55,19.284,18.48,18.968,18.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-05,15.9161,16.0971,15.8468,15.8968,14.0321,290589600.0,13.663086000000014,-0.007307787959367169,-0.009347311941826433,18.732,19.594,17.822,19.074,19.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-06,15.9096,15.9643,15.5018,15.6593,13.8224,416934000.0,13.650698000000016,0.43478637914089147,-0.014944306269197039,19.05,19.854,19.022,19.47,19.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-07,15.5893,15.83,15.4561,15.7789,13.928,404535600.0,13.646096000000016,-0.02973708068902992,0.007639773121889165,19.6,20.58,19.34,20.408,20.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-10,15.8832,16.0386,15.6,15.6746,13.836,450153200.0,13.645554000000015,0.11276535365490702,-0.006605399195864483,19.786,20.504,19.714,20.01,20.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-11,15.5621,15.8129,15.4757,15.6286,13.7953,286112400.0,13.652812000000015,-0.3644110493938508,-0.002941601618965096,19.636,19.736,18.81,18.894,18.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-12,15.6964,15.7589,15.4107,15.4354,13.6248,265227200.0,13.656108000000016,-0.07299648669543858,-0.01235928178437575,19.36,20.096,19.15,19.546,19.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-13,15.4464,15.6121,15.3125,15.57,13.7436,285832400.0,13.660402000000015,0.07768886449051983,0.008719394046151154,19.8,19.856,19.024,19.636,19.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-14,15.55,15.5818,15.3036,15.3589,13.5573,271866000.0,13.663644000000016,-0.04886220036636854,-0.013555400331790871,20.0,20.504,19.866,20.06,20.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-17,15.4086,15.5607,15.37,15.4286,13.6188,259414400.0,13.670948000000015,-0.04580050466038416,0.0045363014759576435,20.72,20.95,20.24,20.44,20.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-18,15.4129,15.5321,15.3646,15.4204,13.6115,195025600.0,13.676220000000015,-0.24820827216993352,-0.0005360237319000756,20.35,20.796,19.84,20.678,20.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-19,15.4071,15.4164,15.1071,15.1071,13.335,310940000.0,13.675480000000016,0.5943547923964854,-0.020313705322704965,20.412,21.334,20.402,20.936,20.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-20,14.975,15.2136,14.8275,14.8871,13.1409,357310800.0,13.665402000000014,0.14913102206213416,-0.014555680539932553,20.93,21.426,19.89,20.13,20.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-21,14.9461,15.0,14.575,14.7679,13.0356,481118400.0,13.654070000000015,0.3464983426193667,-0.008013149784261332,20.74,20.74,19.5,19.91,19.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-24,14.55,14.595,14.2161,14.3764,12.69,480746000.0,13.638664000000016,-0.0007740298437972857,-0.026512013256006706,19.3,20.574,19.06,20.298,20.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-25,14.4893,14.5639,14.2439,14.3796,12.6929,314162800.0,13.629548000000018,-0.3465097993535048,0.00022852639873919203,20.62,20.84,20.11,20.48,20.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-26,14.425,14.4568,14.1307,14.2168,12.5491,367724000.0,13.613554000000017,0.17048867657151007,-0.011329168275177508,20.76,21.174,20.532,21.144,21.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-27,14.2589,14.3354,14.055,14.0636,12.4139,337246000.0,13.609538000000018,-0.08288281428462652,-0.01077368098110616,21.35,22.05,21.226,21.85,21.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-28,13.9771,14.2954,13.8882,14.1618,12.5006,578516400.0,13.613988000000017,0.7154136742911702,0.0069841065257493975,21.714,21.888,21.342,21.472,21.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-01,14.3818,14.7239,14.3293,14.615,12.9006,391053600.0,13.627390000000018,-0.32404059763906434,0.03199846407372449,21.872,23.554,21.83,23.436,23.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-02,14.6414,15.0582,14.6239,14.9461,13.1929,469865200.0,13.641540000000019,0.20153656685426244,0.022657860874687928,23.65,24.378,23.1,23.564,23.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-03,15.0307,15.1064,14.9089,15.0286,13.2657,240928800.0,13.652474000000018,-0.4872384675434571,0.005518119594630511,23.6,23.85,22.854,23.048,23.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-05,15.0139,15.1175,14.8339,14.9079,13.1591,274024800.0,13.661696000000017,0.1373683843525556,-0.008035761399699996,23.664,24.056,23.14,24.018,24.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-08,15.0039,15.0357,14.6661,14.8232,13.0844,298138400.0,13.667594000000017,0.08799787464492265,-0.005676680016110523,24.274,24.436,23.764,24.322,24.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-09,14.7714,15.125,14.6564,15.0839,13.3146,352584400.0,13.672572000000018,0.18261988391968295,0.017593470086515236,24.928,25.064,24.382,24.69,24.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-10,14.9857,15.1714,14.9375,15.0261,13.2635,281405600.0,13.66843600000002,-0.20187733773814157,-0.0038378922385952203,24.638,24.65,24.158,24.454,24.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-11,15.1054,15.2946,15.0418,15.2604,13.4703,326292400.0,13.66050600000002,0.15950926349724384,0.015591661326195907,24.976,25.218,24.47,25.122,25.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-12,15.2732,15.3496,15.1218,15.2325,13.4457,279563200.0,13.654270000000018,-0.14321265221010357,-0.0018262399501124333,25.1,25.988,24.902,25.98,25.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-15,15.1789,15.4093,15.1714,15.2657,13.475,241917200.0,13.644718000000019,-0.13466006970874564,0.0021791353369478134,26.606,26.652,25.364,25.452,25.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-16,15.2329,15.3825,15.1489,15.3643,13.562,216538000.0,13.634112000000018,-0.10490862162756513,0.006456400742115009,25.256,25.264,21.46,21.81,21.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-17,15.3464,15.4364,15.2936,15.3682,13.5655,198990400.0,13.616856000000018,-0.08103704661537467,0.0002580740303790536,21.304,24.324,20.9,24.05,24.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-18,15.4779,15.5311,15.3789,15.42,13.6112,218878800.0,13.60179800000002,0.09994653008386334,0.00336884007224209,24.194,24.546,23.236,23.806,23.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-19,15.4679,15.4993,15.1554,15.1768,13.3965,268721600.0,13.57920000000002,0.22771871921812437,-0.0157737745386153,23.7,24.11,23.302,23.936,23.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-22,15.3379,15.3482,15.1954,15.2254,13.4394,207796400.0,13.55999600000002,-0.22672237736006334,0.0032023289665210684,23.978,25.336,23.976,24.486,24.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-23,15.2143,15.2486,14.9539,14.9639,13.2086,369395600.0,13.53857000000002,0.7776804602967136,-0.017173385716624148,24.8,25.112,24.364,24.548,24.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-24,15.6761,15.8782,15.545,15.7325,13.887,591936800.0,13.529598000000021,0.6024468077042607,0.051360477264812306,24.894,24.9,23.912,24.34,24.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-25,15.7393,15.7643,15.5646,15.6607,13.8237,229493600.0,13.526218000000021,-0.6123005023509267,-0.004558219917908829,24.08,24.95,24.038,24.814,24.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-26,15.5464,15.7514,15.5121,15.7496,13.9022,200152400.0,13.533872000000022,-0.12785193138283596,0.005678653327256813,25.628,26.136,25.322,25.878,25.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-29,15.7429,16.0711,15.7214,15.9925,14.1165,248057600.0,13.54220000000002,0.23934362016143698,0.015414826430349133,25.864,27.074,25.65,26.924,26.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-30,16.07,16.3268,16.0439,16.19,14.2909,309422400.0,13.55484800000002,0.24738125338631028,0.012354337123224618,26.96,27.498,25.636,26.348,26.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-31,16.2496,16.3336,16.0511,16.1618,14.266,322957600.0,13.56090200000002,0.04374343938900351,-0.001742367520590067,26.514,26.994,26.29,26.856,26.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,16.2768,16.3143,16.1879,16.31,14.3968,206250800.0,13.571632000000017,-0.361368798876385,0.009168652740782329,27.0,27.304,26.526,27.11,27.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-02,16.3575,16.5304,16.3093,16.5193,14.5815,274783600.0,13.584992000000017,0.33227895358466486,0.01282923983107353,26.918,27.65,26.722,27.6,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-05,16.5961,16.8096,16.5054,16.7661,14.7994,318855600.0,13.602212000000018,0.16038802897989546,0.014943592908822837,28.002,28.978,27.93,28.936,28.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-06,16.715,16.8532,16.5061,16.6161,14.667,334857600.0,13.614886000000018,0.05018572670512922,-0.008946308634133851,28.95,29.146,28.22,28.43,28.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-07,16.5643,16.6786,16.4918,16.6064,14.6585,298858000.0,13.629728000000018,-0.10750719111646263,-0.000579532283357178,28.378,28.39,26.472,26.846,26.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-08,16.5664,16.575,16.3554,16.4646,14.6293,255777200.0,13.64177400000002,-0.14415140300744836,-0.0019920182829074903,30.87,31.776,30.092,30.696,30.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-09,16.38,16.445,16.2018,16.2304,14.4211,266865200.0,13.64547600000002,0.04335022824551993,-0.014231713068978111,30.48,31.19,30.25,30.6,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-12,16.3164,16.7375,16.3082,16.6914,14.8308,364434000.0,13.65853800000002,0.36561080275734714,0.028409760697866382,29.886,30.1,28.41,29.476,29.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-13,16.8193,17.6664,16.7161,17.4846,15.5356,881941200.0,13.685072000000021,1.4200299642733665,0.04752272298190256,29.9,29.968,28.89,29.086,29.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-14,17.7814,18.0089,17.6214,17.8036,15.8189,756372400.0,13.71816000000002,-0.14237774581797516,0.018235536445325495,28.544,28.968,27.61,27.872,27.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-15,17.7293,17.9429,17.4671,17.7825,15.8002,490294000.0,13.753522000000022,-0.3517822702150422,-0.001182130236615634,27.286,28.72,27.0,27.934,27.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-16,17.8625,17.9621,17.8164,17.9404,15.9405,362306000.0,13.795884000000022,-0.2610433739756146,0.008879634435007144,28.326,28.782,28.194,28.4,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-19,18.0121,18.3479,18.0,18.1336,16.1122,510518400.0,13.839568000000021,0.4090807218207813,0.01077130579341936,28.686,29.476,28.566,28.98,28.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-20,18.2039,18.2346,17.8864,17.8954,15.9005,358688400.0,13.880858000000021,-0.29740358036066866,-0.013139111977259605,29.73,29.956,29.4,29.916,29.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-21,17.9854,18.1125,17.9,17.9414,15.9414,335879600.0,13.923780000000022,-0.0635894553601399,0.0025722461557813026,30.0,30.062,29.25,29.572,29.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-22,18.035,18.0568,17.7929,17.9629,15.9605,244207600.0,13.970494000000022,-0.2729311336562268,0.0011981381810882291,29.844,31.496,29.628,31.42,31.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-23,17.9739,17.9768,17.8339,17.8936,15.8989,222731600.0,14.013600000000022,-0.08794157102399762,-0.003859528210269122,31.4,32.46,31.0,32.368,32.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-26,17.8839,18.2214,17.875,17.9632,15.9608,330965600.0,14.061670000000019,0.485939130325468,0.0038933511123411934,33.03,34.6,32.05,32.844,32.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-27,17.7857,17.9468,17.3679,17.4496,15.5045,424188800.0,14.09938400000002,0.28167036090759884,-0.02858879254172727,32.46,33.76,32.19,33.402,33.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-28,17.3571,17.7071,17.3571,17.5321,15.5778,307608000.0,14.138710000000021,-0.2748323388076253,0.004727659711696585,33.812,34.3,32.65,33.29,33.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-29,17.5589,17.7321,17.5404,17.5607,15.6032,239657600.0,14.18407400000002,-0.22089932641543783,0.0016305254914043975,32.844,33.55,32.502,33.212,33.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-30,17.5714,17.6054,17.375,17.4007,15.461,272297200.0,14.23047600000002,0.13619263482568464,-0.009113515176374013,33.274,33.842,32.792,33.8,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-03,17.6107,17.8786,17.4054,17.4493,15.5041,331928800.0,14.27984600000002,0.21899453978961222,0.0027876592717158673,34.68,34.74,33.28,33.788,33.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-04,17.8414,17.9371,17.7243,17.8104,15.825,345032800.0,14.34254600000002,0.039478345958530864,0.02069775091749924,33.954,34.324,33.112,34.124,34.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-05,17.8661,17.8814,17.63,17.6882,15.7164,236367600.0,14.40301600000002,-0.31494165192410695,-0.006862559241706107,34.02,34.3,33.65,33.986,33.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,17.8014,17.835,17.4982,17.7936,15.8101,359525600.0,14.468236000000022,0.5210443394103084,0.005961925122801667,33.714,33.94,33.03,33.394,33.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-09,18.0357,18.14,17.9814,18.0775,16.0623,340687200.0,14.541204000000024,-0.05239793772682669,0.015951828261680838,32.624,32.9,31.702,32.14,32.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-10,18.0786,18.1232,17.4821,17.6657,15.6965,743195600.0,14.605122000000025,1.1814602955438303,-0.022773824421160115,32.29,33.5,32.126,33.274,33.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-11,16.6789,16.9175,16.6004,16.7039,14.8419,898696400.0,14.643948000000023,0.20923267037641236,-0.05444525849711716,33.282,33.58,32.426,32.704,32.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-12,16.7321,16.9786,16.6432,16.8818,14.9999,404051200.0,14.680088000000023,-0.5504030059539573,0.010645537296437751,32.8,33.352,32.102,32.986,32.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-13,16.7621,16.8511,16.5964,16.6036,14.7527,298835600.0,14.709828000000023,-0.26040165206785676,-0.016480109867399076,32.554,33.274,32.432,33.108,33.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-16,16.4643,16.4861,15.9721,16.0757,14.2837,543706800.0,14.732320000000023,0.8194177668256393,-0.03179079083828731,33.6,34.17,33.17,33.316,33.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
