date,open,high,low,close,adjclose,volume,moving_avg,increase_rate_vol,increase_rate_adjclose,AAPL_open,AAPL_high,AAPL_low,AAPL_close,AAPL_adjclose,lgchem_open,lgchem_close,lgchem_high,lgchem_low,lginnotek_open,lginnotek_close,lginnotek_high,lginnotek_low,compound,new_us_cases,new_us_deaths,new_ca_cases,new_ca_deaths
2017-02-13,54.148,56.158,54.102,56.12,56.12,35148000.0,45.385999999999925,0.9420393955300163,0.04223154923299783,33.27,33.455,33.1875,33.3225,31.7507,282000.0,279500.0,282500.0,279000.0,105500.0,105000.0,107500.0,104000.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,55.806,57.478,55.722,56.196,56.196,36726000.0,45.78239999999992,0.04489586889723455,0.001354240912330729,33.3675,33.7725,33.3125,33.755,32.1628,281500.0,277000.0,282000.0,274500.0,106000.0,107000.0,108500.0,105000.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,56.0,56.448,55.288,55.952,55.952,24739500.0,46.17555999999991,-0.3263764090834831,-0.004341946045981916,33.88,34.0675,33.655,33.8775,32.2796,278500.0,282000.0,283000.0,278000.0,107000.0,108000.0,108500.0,106500.0,0.0,0.0,0.0,0.0,0.0
2017-02-16,55.52,56.0,53.7,53.79,53.79,35386500.0,46.504159999999914,0.43036439701691626,-0.03864026308264225,33.9175,33.975,33.71,33.8375,32.2415,283500.0,275000.0,283500.0,274500.0,108500.0,108000.0,108500.0,106000.0,0.0,0.0,0.0,0.0,0.0
2017-02-17,53.16,54.578,52.83,54.446,54.446,31285500.0,46.84967999999991,-0.11589165359671061,0.012195575385759412,33.775,33.9575,33.775,33.93,32.3296,273000.0,277000.0,278000.0,273000.0,109000.0,110500.0,110500.0,107000.0,0.0,0.0,0.0,0.0,0.0
2017-02-20,54.125,55.429,53.816,54.962,54.962,29834500.0,47.01815999999991,-0.10432513989867334,0.015575067933852445,33.91625,34.072500000000005,33.885,34.052499999999995,32.4463,274000.0,278500.0,278500.0,272000.0,111000.0,114500.0,115500.0,108500.0,0.0,0.0,0.0,0.0,0.0
2017-02-21,55.09,56.28,54.802,55.478,55.478,28383500.0,47.186639999999905,-0.09275862620063607,0.01895456048194548,34.0575,34.1875,33.995,34.175,32.563,279000.0,278000.0,280500.0,276500.0,115000.0,117500.0,118000.0,114000.0,0.0,0.0,0.0,0.0,0.0
2017-02-22,56.062,56.69,54.52,54.702,54.702,43775000.0,47.5115199999999,0.5422692761639685,-0.013987526587115674,34.1075,34.28,34.0275,34.2775,32.6607,281000.0,279500.0,283000.0,279000.0,119500.0,120000.0,120500.0,116500.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,52.8,52.932,51.112,51.198,51.198,74576000.0,47.76675999999989,0.7036207881210736,-0.06405615882417458,34.345,34.37,34.075,34.1325,32.5225,281500.0,284000.0,284000.0,279000.0,120500.0,125000.0,125000.0,119500.0,0.0,0.0,0.0,0.0,0.0
2017-02-24,50.532,51.65,50.04,51.4,51.4,40858000.0,48.0250399999999,-0.4521293713795323,0.0039454666197898,33.9775,34.165,33.82,34.165,32.5535,285000.0,281000.0,285000.0,279500.0,124500.0,120500.0,124500.0,118000.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,49.634,49.672,48.402,49.246,49.246,57304000.0,48.2173599999999,0.402516031132214,-0.04190661478599215,34.285,34.36,34.07,34.2325,32.6178,282000.0,282500.0,283000.0,277000.0,121000.0,122000.0,123000.0,117000.0,0.0,0.0,0.0,0.0,0.0
2017-02-28,48.838,50.2,48.78,49.998,49.998,30390500.0,48.422559999999905,-0.46966180371352784,0.015270275758437138,34.27,34.36,34.175,34.2475,32.6321,281500.0,283000.0,284500.0,279500.0,122000.0,120000.0,122500.0,118500.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,50.836,50.97,49.822,50.004,50.004,24047500.0,48.6323199999999,-0.20871653970813248,0.00012000480019201223,34.4725,35.0375,34.4,34.9475,33.2991,283750.0,285250.0,286250.0,280750.0,121750.0,121000.0,123250.0,119500.0,0.0,0.0,0.0,0.0,0.0
2017-03-02,49.942,50.656,49.654,50.096,50.096,16759000.0,48.8242799999999,-0.30308763904771807,0.0018398528117750332,35.0,35.07,34.69,34.74,33.1014,286000.0,287500.0,288000.0,282000.0,121500.0,122000.0,124000.0,120500.0,0.0,0.0,0.0,0.0,0.0
2017-03-03,50.148,50.38,49.8,50.314,50.314,14597000.0,49.019639999999896,-0.1290053105793902,0.004351644841903616,34.695,34.9575,34.6475,34.945,33.2967,287500.0,282000.0,287500.0,278000.0,121000.0,125000.0,125000.0,119500.0,0.0,0.0,0.0,0.0,0.0
2017-03-06,49.582,50.34,49.502,50.242,50.242,16777500.0,49.18931999999991,0.14938000959101186,-0.0014310132368724952,34.8425,34.9425,34.65,34.835,33.1919,279000.0,275500.0,280500.0,272000.0,125000.0,125500.0,127500.0,123500.0,0.0,0.0,0.0,0.0,0.0
2017-03-07,50.384,50.778,49.664,49.718,49.718,17297500.0,49.35287999999991,0.030993890627328265,-0.010429521117789773,34.765,34.995,34.6975,34.88,33.2348,275500.0,277000.0,279500.0,275000.0,125500.0,124000.0,126000.0,123000.0,0.0,0.0,0.0,0.0,0.0
2017-03-08,49.4,50.014,49.064,49.374,49.374,18626000.0,49.5065599999999,0.07680300621477092,-0.006919023291363313,34.7375,34.95,34.705,34.75,33.1109,273500.0,273000.0,277000.0,271000.0,123500.0,126000.0,126000.0,123000.0,0.0,0.0,0.0,0.0,0.0
2017-03-09,49.526,49.732,48.6,48.98,48.98,19396500.0,49.6327999999999,0.04136690647482014,-0.007979908453842213,34.685,34.6975,34.2625,34.67,33.0347,274000.0,269500.0,274500.0,269000.0,126500.0,129000.0,129000.0,125500.0,0.0,0.0,0.0,0.0,0.0
2017-03-10,49.242,49.3,48.6,48.738,48.738,15331500.0,49.7294399999999,-0.20957389219704586,-0.004940792160065278,34.8125,34.84,34.66,34.785,33.1443,268500.0,266500.0,269500.0,264000.0,128500.0,126500.0,129000.0,123000.0,0.0,0.0,0.0,0.0,0.0
2017-03-13,48.964,49.37,48.556,49.234,49.234,15113000.0,49.835159999999895,-0.014251704008087923,0.010176864048586365,34.7125,34.8575,34.705,34.8,33.1585,267000.0,269000.0,270500.0,266500.0,127000.0,129500.0,129500.0,123500.0,0.0,0.0,0.0,0.0,0.0
2017-03-14,49.222,51.624,49.204,51.6,51.6,37992000.0,50.008439999999894,1.5138622378085091,0.04805622131047649,34.825,34.9125,34.71,34.7475,33.1085,273000.0,274000.0,277500.0,272000.0,129000.0,127000.0,130500.0,126500.0,0.0,0.0,0.0,0.0,0.0
2017-03-15,51.4,52.2,50.854,51.146,51.146,26654000.0,50.1765999999999,-0.29843124868393345,-0.008798449612403112,34.8525,35.1875,34.7575,35.115,33.4587,274000.0,276000.0,276500.0,273000.0,125500.0,129500.0,129500.0,125500.0,0.0,0.0,0.0,0.0,0.0
2017-03-16,52.48,53.15,51.812,52.41,52.41,35661000.0,50.35683999999989,0.3379230134313799,0.024713565088178856,35.18,35.255,35.065,35.1725,33.5135,279000.0,278500.0,282000.0,277500.0,130000.0,130000.0,130500.0,128000.0,0.0,0.0,0.0,0.0,0.0
2017-03-17,52.8,53.066,52.24,52.3,52.3,32487500.0,50.494879999999895,-0.08899077423515886,-0.002098836099980909,35.25,35.25,34.9725,34.9975,33.3467,279500.0,279500.0,279500.0,274500.0,130000.0,132000.0,133000.0,129500.0,0.0,0.0,0.0,0.0,0.0
2017-03-20,52.12,52.91,51.764,52.384,52.384,18071500.0,50.6355599999999,-0.4437398999615237,0.0016061185468451851,35.1,35.375,35.0575,35.365,33.6969,279500.0,283000.0,283500.0,278500.0,132500.0,130500.0,133500.0,129000.0,0.0,0.0,0.0,0.0,0.0
2017-03-21,52.566,52.96,50.048,50.136,50.136,34543000.0,50.72223999999989,0.9114628005422903,-0.04291386682956623,35.5275,35.7,34.9325,34.96,33.311,285000.0,295000.0,296500.0,285000.0,132000.0,138500.0,140000.0,130000.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,50.312,51.014,50.102,51.002,51.002,20296500.0,50.817159999999895,-0.41242798830443217,0.01727301739269187,34.9625,35.4,34.94,35.355,33.6874,293000.0,290500.0,295500.0,288000.0,137000.0,137000.0,141000.0,135000.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,51.078,51.534,50.66,50.956,50.956,16601000.0,50.916799999999895,-0.18207572734215258,-0.0009019254146896077,35.315,35.395,35.1525,35.23,33.5683,295000.0,287000.0,299000.0,287000.0,139000.0,142000.0,144500.0,138000.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,51.14,52.778,51.002,52.632,52.632,28236500.0,51.0505199999999,0.7008915125594843,0.032891121752099746,35.375,35.435,35.0875,35.16,33.5016,290000.0,286500.0,290500.0,285500.0,141000.0,139000.0,145000.0,138500.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,52.12,54.114,51.95,54.044,54.044,31154000.0,51.21303999999989,0.10332371221645742,0.02682778537771696,34.8475,35.305,34.655,35.22,33.5587,286000.0,282500.0,289000.0,281000.0,139500.0,138000.0,142000.0,136000.0,0.0,0.0,0.0,0.0,0.0
2017-03-28,55.404,56.136,55.0,55.49,55.49,39938000.0,51.371839999999885,0.2819541631893176,0.026755976611649863,35.2275,36.01,35.155,35.95,34.2543,285000.0,292500.0,294000.0,284500.0,140000.0,138500.0,141000.0,136500.0,0.0,0.0,0.0,0.0,0.0
2017-03-29,55.668,55.92,55.108,55.476,55.476,18381000.0,51.539039999999886,-0.5397616305273173,-0.00025229771129938545,35.92,36.1225,35.7975,36.03,34.3305,296000.0,299500.0,300000.0,294000.0,139000.0,139000.0,141000.0,136500.0,0.0,0.0,0.0,0.0,0.0
2017-03-30,55.608,56.4,55.442,55.584,55.584,20742000.0,51.697279999999886,0.12844785376203688,0.0019467878001298597,36.0475,36.125,35.875,35.9825,34.2853,298500.0,297000.0,300000.0,293500.0,138000.0,139000.0,140000.0,132500.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,55.746,55.936,55.264,55.66,55.66,16473000.0,51.83543999999988,-0.20581428984668787,0.0013672999424293574,35.93,36.0675,35.7525,35.915,34.221,298000.0,294000.0,300000.0,294000.0,139500.0,136500.0,141500.0,136500.0,0.0,0.0,0.0,0.0,0.0
2017-04-03,57.38,59.8,56.916,59.704,59.704,69443000.0,52.05059999999989,3.2155648637163843,0.07265540783327352,35.9275,36.03,35.7625,35.925,34.2305,296000.0,293000.0,297000.0,290500.0,140000.0,135500.0,140000.0,134500.0,0.0,0.0,0.0,0.0,0.0
2017-04-04,59.378,60.962,58.906,60.74,60.74,50673000.0,52.26971999999988,-0.2702936221073398,0.01735227120460943,35.8125,36.2225,35.7925,36.1925,34.4854,290500.0,283000.0,292000.0,283000.0,135500.0,135500.0,137000.0,134000.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,60.408,60.976,58.84,59.0,59.0,39404500.0,52.43127999999988,-0.22237680816213762,-0.028646690813302633,36.055,36.365,35.9525,36.005,34.3067,285000.0,284500.0,287500.0,279000.0,137000.0,136500.0,137500.0,134000.0,0.0,0.0,0.0,0.0,0.0
2017-04-06,59.376,60.388,58.82,59.74,59.74,27603000.0,52.608199999999876,-0.29949625042825057,0.012542372881355965,36.0725,36.13,35.8625,35.915,34.221,283000.0,284000.0,288000.0,280500.0,135500.0,132500.0,136500.0,132000.0,0.0,0.0,0.0,0.0,0.0
2017-04-07,59.5,60.538,59.43,60.508,60.508,22898000.0,52.808319999999874,-0.1704524870485092,0.01285570806829596,35.9325,36.045,35.8175,35.835,34.1447,285500.0,284500.0,287000.0,281500.0,133500.0,136500.0,138000.0,132500.0,0.0,0.0,0.0,0.0,0.0
2017-04-10,61.83,62.746,61.742,62.478,62.478,38322500.0,53.046079999999876,0.6736177832125076,0.03255767832352745,35.9,35.97,35.725,35.7925,34.1042,284000.0,281000.0,284500.0,279500.0,135000.0,131000.0,136500.0,131000.0,0.0,0.0,0.0,0.0,0.0
2017-04-11,62.676,62.694,61.1,61.742,61.742,28623000.0,53.27839999999988,-0.25310196359840825,-0.011780146611607353,35.735,35.8375,35.015,35.4075,33.7374,280500.0,280500.0,284500.0,277000.0,132000.0,130000.0,134500.0,128500.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,61.268,61.69,59.264,59.368,59.368,30253500.0,53.458039999999876,0.0569646787548475,-0.03845032554824909,35.4,35.5375,35.2525,35.45,33.7779,283000.0,282000.0,283500.0,280000.0,132000.0,134500.0,135500.0,130000.0,0.0,0.0,0.0,0.0,0.0
2017-04-13,59.34,61.478,59.06,60.8,60.8,46423000.0,53.677079999999876,0.5344670864528072,0.024120738444953427,35.4775,35.595,35.2625,35.2625,33.5992,282500.0,274000.0,282500.0,274000.0,135500.0,136000.0,139000.0,134000.0,0.0,0.0,0.0,0.0,0.0
2017-04-14,59.94,61.138999999999996,59.397999999999996,60.544,60.544,33558250.0,53.77685999999988,-0.00988663427181935,0.007849842906687235,35.42375,35.5325,35.24,35.36,33.692099999999996,273000.0,274500.0,276000.0,272500.0,136000.0,132500.0,137000.0,131500.0,0.0,0.0,0.0,0.0,0.0
2017-04-17,60.54,60.8,59.736,60.288,60.288,20693500.0,53.87663999999988,-0.5542403549964457,-0.008421052631578956,35.37,35.47,35.2175,35.4575,33.785,274500.0,278500.0,282500.0,274500.0,133000.0,131000.0,134000.0,129000.0,0.0,0.0,0.0,0.0,0.0
2017-04-18,59.94,60.168,59.58,60.05,60.05,15178500.0,54.072319999999884,-0.2665088071133448,-0.0039477176220806725,35.3525,35.51,35.2775,35.3,33.635,278500.0,276000.0,280000.0,275000.0,132000.0,133500.0,134000.0,130500.0,0.0,0.0,0.0,0.0,0.0
2017-04-19,60.492,61.324,60.422,61.104,61.104,19490000.0,54.26331999999988,0.28405310142635964,0.017552039966694456,35.47,35.5,35.1125,35.17,33.5111,277000.0,270500.0,278500.0,270500.0,133000.0,135000.0,135000.0,132500.0,0.0,0.0,0.0,0.0,0.0
2017-04-20,61.302,61.83,60.046,60.502,60.502,30747000.0,54.443439999999875,0.5775782452539764,-0.00985205551191406,35.305,35.73,35.29,35.61,33.9303,276000.0,279000.0,280000.0,275500.0,135000.0,134000.0,136000.0,133500.0,0.0,0.0,0.0,0.0,0.0
2017-04-21,60.4,61.28,60.084,61.12,61.12,22549000.0,54.61751999999987,-0.2666276384687937,0.010214538362368103,35.61,35.67,35.4625,35.5675,33.8899,279000.0,280000.0,281500.0,278500.0,135500.0,143000.0,143000.0,134500.0,0.0,0.0,0.0,0.0,0.0
2017-04-24,61.844,62.11,61.204,61.606,61.606,25417500.0,54.77283999999987,0.12721184974943456,0.007951570680628342,35.875,35.9875,35.795,35.91,34.2162,284000.0,281500.0,286000.0,281000.0,143000.0,139000.0,143000.0,138000.0,0.0,0.0,0.0,0.0,0.0
2017-04-25,61.6,62.796,61.172,62.758,62.758,33688500.0,54.95107999999986,0.3254057244024786,0.018699477323637324,35.9775,36.225,35.9675,36.1325,34.4282,283500.0,279500.0,283500.0,276500.0,138500.0,140000.0,141000.0,138000.0,0.0,0.0,0.0,0.0,0.0
2017-04-26,62.474,62.9,61.8,62.034,62.034,23475000.0,55.06935999999987,-0.3031746738501269,-0.01153637783230829,36.1175,36.15,35.845,35.92,34.2257,282500.0,279500.0,284500.0,279500.0,140000.0,137500.0,140000.0,136000.0,0.0,0.0,0.0,0.0,0.0
2017-04-27,62.338,62.618,61.5,61.726,61.726,17343000.0,55.17995999999987,-0.2612140575079872,-0.004965019183028659,35.98,36.04,35.8275,35.9475,34.2519,281000.0,281000.0,283500.0,277500.0,132000.0,130500.0,133000.0,129000.0,0.0,0.0,0.0,0.0,0.0
2017-04-28,61.966,62.96,61.6,62.814,62.814,22527500.0,55.317199999999865,0.29893905322031944,0.01762628389981533,36.0225,36.075,35.8175,35.9125,34.2186,276500.0,274000.0,279000.0,273500.0,129500.0,131500.0,133000.0,128000.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,62.976,65.45,62.962,64.566,64.566,44148000.0,55.53271999999986,0.9597380978803685,0.027891871238895825,36.275,36.8,36.24,36.645,34.9165,275000.0,274500.0,278750.0,273500.0,130250.0,130000.0,132750.0,128000.0,0.0,0.0,0.0,0.0,0.0
2017-05-02,64.8,65.532,63.312,63.778,63.778,26914000.0,55.71935999999986,-0.39036875962671014,-0.012204565870582098,36.885,37.0225,36.71,36.8775,35.1381,273500.0,275000.0,278500.0,273500.0,131000.0,128500.0,132500.0,128000.0,0.0,0.0,0.0,0.0,0.0
2017-05-03,63.534,64.306,62.09,62.204,62.204,35667000.0,55.85387999999986,0.3252210745336999,-0.02467935651792151,36.3975,36.8725,36.0675,36.765,35.0309,274250.0,275500.0,279000.0,274250.0,128500.0,129000.0,131500.0,127000.0,0.0,0.0,0.0,0.0,0.0
2017-05-04,61.488,61.554,58.152,59.092,59.092,70760000.0,55.94167999999987,0.9839066924608181,-0.050028937045849174,36.63,36.785,36.4525,36.6325,34.9046,275000.0,276000.0,279500.0,275000.0,126000.0,129500.0,130500.0,126000.0,0.0,0.0,0.0,0.0,0.0
2017-05-05,59.6,61.71,59.36,61.67,61.67,40886500.0,56.15111999999987,-0.4221806105144149,0.043626886888242115,36.69,37.245,36.69,37.24,35.4835,275500.0,278000.0,279750.0,275000.0,128250.0,130000.0,131000.0,127500.0,0.0,0.0,0.0,0.0,0.0
2017-05-08,62.18,62.758,61.164,61.438,61.438,35032500.0,56.35187999999987,-0.14317684321230725,-0.003761958813037122,37.2575,38.425,37.2575,38.2525,36.4482,276000.0,280000.0,280000.0,275000.0,130500.0,130500.0,131500.0,129000.0,0.0,0.0,0.0,0.0,0.0
2017-05-09,61.876,64.398,61.82,64.252,64.252,48382500.0,56.65199999999987,0.3810747163348319,0.0458022722093817,38.4675,38.72,38.3625,38.4975,36.6816,279750.0,279000.0,282500.0,276250.0,131750.0,132500.0,134250.0,130500.0,0.0,0.0,0.0,0.0,0.0
2017-05-10,64.312,65.1,63.624,65.044,65.044,28708000.0,56.952919999999864,-0.4066449646049708,0.012326464545850738,38.4075,38.485,38.0275,38.315,36.5078,283500.0,278000.0,285000.0,277500.0,133000.0,134500.0,137000.0,132000.0,0.0,0.0,0.0,0.0,0.0
2017-05-11,64.68,65.2,63.92,64.62,64.62,23769000.0,57.24523999999987,-0.17204263619896892,-0.0065186642887890105,38.1125,38.5175,38.0775,38.4875,36.8235,281000.0,285500.0,286000.0,279000.0,136000.0,135500.0,137500.0,133500.0,0.0,0.0,0.0,0.0,0.0
2017-05-12,65.096,65.4,64.306,64.962,64.962,20608000.0,57.54255999999987,-0.13298834616517313,0.005292479108635078,38.675,39.105,38.6675,39.025,37.3377,287000.0,287500.0,289500.0,285000.0,135000.0,133000.0,135500.0,132500.0,0.0,0.0,0.0,0.0,0.0
2017-05-15,63.676,64.04,62.506,63.176,63.176,38110000.0,57.79979999999987,0.8492818322981367,-0.027492995905298502,39.0025,39.1625,38.7625,38.925,37.2421,289500.0,285000.0,289500.0,284500.0,133000.0,133000.0,133500.0,131000.0,0.0,0.0,0.0,0.0,0.0
2017-05-16,63.518,64.012,63.028,63.402,63.402,20762500.0,58.06299999999987,-0.4551954867488848,0.0035773078384196385,38.985,39.015,38.68,38.8675,37.187,286500.0,285500.0,289000.0,285000.0,133500.0,131000.0,135500.0,131000.0,0.0,0.0,0.0,0.0,0.0
2017-05-17,62.878,62.926,61.1,61.222,61.222,33559500.0,58.293079999999875,0.6163515954244431,-0.034383773382543135,38.4,38.6425,37.4275,37.5625,35.9385,285500.0,284000.0,287500.0,282500.0,130500.0,130000.0,131500.0,128000.0,0.0,0.0,0.0,0.0,0.0
2017-05-18,61.4,62.788,61.062,62.612,62.612,28269000.0,58.55783999999988,-0.15764537612300542,0.022704256639770028,37.8175,38.335,37.7825,38.135,36.4862,280500.0,280500.0,282500.0,276000.0,128500.0,128500.0,131000.0,128000.0,0.0,0.0,0.0,0.0,0.0
2017-05-19,63.1,63.3,62.04,62.166,62.166,23438000.0,58.821559999999884,-0.17089391205914606,-0.0071232351625887215,38.345,38.495,38.1575,38.265,36.6106,280000.0,282000.0,284500.0,280000.0,128500.0,129000.0,130500.0,128000.0,0.0,0.0,0.0,0.0,0.0
2017-05-22,62.56,62.874,61.36,62.07,62.07,21646000.0,59.08819999999989,-0.07645703558324089,-0.001544252485281288,38.5,38.645,38.2275,38.4975,36.833,281500.0,287000.0,288500.0,281000.0,130000.0,128000.0,130500.0,127000.0,0.0,0.0,0.0,0.0,0.0
2017-05-23,62.092,62.146,60.696,60.772,60.772,21592000.0,59.31895999999989,-0.0024946872401367458,-0.02091187369099407,38.725,38.725,38.3275,38.45,36.7876,286500.0,289500.0,292000.0,286000.0,128000.0,130000.0,132500.0,127500.0,0.0,0.0,0.0,0.0,0.0
2017-05-24,61.302,62.2,61.08,62.044,62.044,25166500.0,59.527839999999884,0.16554742497221192,0.02093069176594482,38.46,38.5425,38.1675,38.335,36.6776,292000.0,290000.0,292000.0,288000.0,131500.0,133500.0,134500.0,131000.0,0.0,0.0,0.0,0.0,0.0
2017-05-25,62.204,63.394,61.562,63.366,63.366,25070000.0,59.77223999999988,-0.0038344624798839727,0.02130745922248731,38.4325,38.5875,38.2575,38.4675,36.8043,292000.0,296000.0,296500.0,291000.0,133500.0,130000.0,134000.0,129000.0,0.0,0.0,0.0,0.0,0.0
2017-05-26,63.456,65.098,63.262,65.028,65.028,39011000.0,60.02459999999988,0.5560829676904667,0.026228576839314555,38.5,38.56,38.3275,38.4025,36.7422,300000.0,304500.0,306000.0,298000.0,130500.0,133000.0,134500.0,130000.0,0.0,0.0,0.0,0.0,0.0
2017-05-29,64.328,66.17699999999999,64.207,66.024,66.024,38962750.0,60.17179999999988,0.27680465320772085,0.028430767474833432,38.427499999999995,38.58375,38.33,38.41,36.74935,306500.0,309500.0,311000.0,306000.0,134000.0,138500.0,139000.0,133000.0,0.0,0.0,0.0,0.0,0.0
2017-05-30,65.2,67.256,65.152,67.02,67.02,38914500.0,60.318999999999875,-0.002473661275024993,0.03063295811035231,38.355,38.6075,38.3325,38.4175,36.7565,309500.0,306500.0,309500.0,304000.0,139500.0,138000.0,142000.0,137000.0,0.0,0.0,0.0,0.0,0.0
2017-05-31,67.538,68.578,67.032,68.202,68.202,49817000.0,60.63535999999987,0.28016549101234756,0.01763652641002689,38.4925,38.5425,38.095,38.19,36.5388,306000.0,302000.0,308000.0,300500.0,136500.0,134000.0,137500.0,133000.0,0.0,0.0,0.0,0.0,0.0
2017-06-01,68.8,68.976,67.458,68.074,68.074,38040000.0,60.994119999999874,-0.23640524319007566,-0.0018767778071024327,38.2925,38.3325,38.055,38.295,36.6393,301000.0,303000.0,305500.0,301000.0,134500.0,131500.0,135000.0,130500.0,0.0,0.0,0.0,0.0,0.0
2017-06-02,67.954,68.576,67.186,67.97,67.97,27951000.0,61.333479999999874,-0.26522082018927445,-0.0015277492140905369,38.395,38.8625,38.2225,38.8625,37.1823,303500.0,294000.0,304000.0,294000.0,132000.0,135500.0,135500.0,131500.0,0.0,0.0,0.0,0.0,0.0
2017-06-05,67.7,69.688,66.842,69.464,69.464,33922000.0,61.703639999999865,0.21362384172301527,0.02198028542003825,38.585,38.6125,38.365,38.4825,36.8187,292000.0,291500.0,294000.0,289000.0,135500.0,135000.0,139000.0,134000.0,0.0,0.0,0.0,0.0,0.0
2017-06-06,68.94,71.898,67.994,70.57,70.57,55434000.0,62.06239999999987,0.6341607216555628,0.015921916388344965,38.475,38.9525,38.445,38.6125,36.9431,293000.0,291000.0,294250.0,289000.0,135500.0,138000.0,140000.0,134000.0,0.0,0.0,0.0,0.0,0.0
2017-06-07,71.268,72.1,71.028,71.93,71.93,46990000.0,62.42011999999987,-0.15232528772955226,0.019271645175003738,38.755,38.995,38.62,38.8425,37.1631,294000.0,290500.0,294500.0,289000.0,135500.0,141000.0,141000.0,134000.0,0.0,0.0,0.0,0.0,0.0
2017-06-08,72.75,74.38,72.044,74.0,74.0,45307500.0,62.79031999999987,-0.03580549052989998,0.028777978590296023,38.8125,38.885,38.6,38.7475,37.0722,290000.0,289500.0,292500.0,286000.0,140000.0,151500.0,152000.0,140000.0,0.0,0.0,0.0,0.0,0.0
2017-06-09,74.884,75.374,70.96,71.464,71.464,86307000.0,63.11007999999987,0.90491640456878,-0.03427027027027029,38.7975,38.7975,36.505,37.245,35.6347,291000.0,292500.0,297000.0,290000.0,152500.0,155500.0,159000.0,152000.0,0.0,0.0,0.0,0.0,0.0
2017-06-12,71.598,72.9,70.124,71.802,71.802,52588500.0,63.434439999999874,-0.3906809412909729,0.004729654091570694,36.435,36.5225,35.6275,36.355,34.7832,293500.0,289500.0,296500.0,288500.0,151000.0,147000.0,151000.0,145000.0,0.0,0.0,0.0,0.0,0.0
2017-06-13,73.524,75.2,73.322,75.19,75.19,59039500.0,63.82503999999988,0.12266940490791713,0.047185315172279196,36.79,36.8625,36.2875,36.6475,35.063,293500.0,292500.0,297000.0,291000.0,146000.0,150500.0,154000.0,144500.0,0.0,0.0,0.0,0.0,0.0
2017-06-14,76.218,76.85,75.262,76.132,76.132,64092000.0,64.15359999999988,0.08557829927421472,0.012528261736933199,36.875,36.875,35.96,36.29,34.721,289500.0,281000.0,290000.0,280000.0,155000.0,154000.0,159000.0,152500.0,0.0,0.0,0.0,0.0,0.0
2017-06-15,74.5,75.092,73.298,75.068,75.068,52132500.0,64.44015999999989,-0.1865989515072084,-0.01397572636998906,35.83,36.12,35.5525,36.0725,34.5129,280000.0,276500.0,280000.0,274500.0,154000.0,157500.0,161500.0,154000.0,0.0,0.0,0.0,0.0,0.0
2017-06-16,75.596,75.602,74.02,74.28,74.28,33655000.0,64.74575999999989,-0.3544334148563756,-0.010497149251345404,35.945,36.125,35.55,35.5675,34.0297,276500.0,278000.0,283000.0,276500.0,157500.0,157000.0,162500.0,156000.0,0.0,0.0,0.0,0.0,0.0
2017-06-19,75.0,75.34,73.56,73.96,73.96,32746500.0,65.0301599999999,-0.026994503045609866,-0.0043080236941304174,35.915,36.685,35.915,36.585,35.0032,277500.0,279000.0,279500.0,275500.0,158000.0,163500.0,163500.0,155000.0,0.0,0.0,0.0,0.0,0.0
2017-06-20,75.334,75.776,73.946,74.448,74.448,37193500.0,65.3089599999999,0.13580077260165208,0.006598161168199021,36.7175,36.7175,36.235,36.2525,34.6851,279500.0,275500.0,280000.0,275000.0,165000.0,161500.0,165500.0,160500.0,0.0,0.0,0.0,0.0,0.0
2017-06-21,74.87,75.398,73.604,75.28,75.28,24616000.0,65.5649999999999,-0.3381639264925323,0.011175585643670856,36.38,36.5175,36.1525,36.4675,34.8908,273500.0,280000.0,281500.0,270000.0,160500.0,164500.0,164500.0,156500.0,0.0,0.0,0.0,0.0,0.0
2017-06-22,75.598,77.0,74.714,76.522,76.522,37649000.0,65.86059999999989,0.5294523886902828,0.01649840595111589,36.4425,36.675,36.28,36.4075,34.8334,280500.0,287000.0,287000.0,278500.0,164500.0,161500.0,165000.0,160000.0,0.0,0.0,0.0,0.0,0.0
2017-06-23,76.49,77.398,75.87,76.69,76.69,32229000.0,66.20703999999989,-0.14396132699407688,0.0021954470609758256,36.2825,36.79,36.2775,36.57,34.9889,287500.0,283500.0,288000.0,281500.0,159000.0,162500.0,162500.0,155500.0,0.0,0.0,0.0,0.0,0.0
2017-06-26,77.338,77.39,74.62,75.498,75.498,33020500.0,66.50099999999989,0.02455862732321822,-0.015543095579606116,36.7925,37.07,36.345,36.455,34.8789,284000.0,282500.0,285000.0,282500.0,163500.0,175000.0,176500.0,163000.0,0.0,0.0,0.0,0.0,0.0
