date,ticker,link,headline,neg,neu,pos,compound
2020-02-04,TSLA,https://www.investing.com/news/stock-market-news/stocks--tesla-flies-as-wall-street-surges-on-fresh-optimism-2075559,Stocks - Tesla Flies as Wall Street Surges on Fresh Optimism By Investing.com,0.05,0.845,0.105,0.9789
2020-02-04,TSLA,https://www.investing.com/news/stock-market-news/teslas-10000-options-surge-leaves-stock-gains-in-the-dust-2075597,"Tesla’s 10,000% Options Surge Leaves Stock Gains in the Dust By Bloomberg",0.006,0.8640000000000001,0.13,0.9652
2020-02-04,TSLA,https://www.investing.com/news/general/tesla-skyrockets-to-record-above-900-a-share-2075630,Tesla skyrockets to record above $900 a share By Reuters,0.033,0.8490000000000001,0.118,0.9628
2020-02-04,TSLA,https://www.investing.com/news/stock-market-news/stocks--sp-soars-as-virus-fears-abate-2075772,Stocks - S&P Soars as Virus Fears Abate By Investing.com,0.125,0.8059999999999999,0.069,-0.9349
2020-02-04,TSLA,https://www.investing.com/news/stock-market-news/wall-street-recovery-continues-on-china-stimulus-measures-2075416,Wall Street jumps as China steps ease virus impact worry By Reuters,0.035,0.8909999999999999,0.07400000000000001,0.4939
2020-02-04,TSLA,https://www.investing.com/news/general/tesla-is-a-mania-of-one-analyst-2076000,Tesla is a “mania of one”: analyst By Reuters,0.0,0.0,0.0,0.0
2020-02-04,TSLA,https://www.investing.com/news/stock-market-news/stocks--nasdaq-notches-record-on-teslas-surge-higher-2075954,Stocks - Nasdaq Notches Record on Tesla's Surge Higher By Investing.com,0.162,0.779,0.059,-0.9914
2020-02-04,TSLA,https://www.investing.com/news/stock-market-news/day-ahead-top-3-things-to-watch-for-feb-5-2076083,Day Ahead: Top 3 Things to Watch for Feb. 5 By Investing.com,0.027000000000000003,0.928,0.045,0.631
2020-02-04,TSLA,https://www.investing.com/news/general/wall-street-jumps-as-china-measures-soothe-virus-worries-2076121,Wall Street jumps as China measures soothe virus worries By Reuters,0.012,0.8420000000000001,0.146,0.98
2020-02-04,TSLA,https://www.investing.com/news/cryptocurrency-news/traders-eyeing-next-key-support-zone-if-bitcoin-price-goes-below-9k-2076122,Traders Eyeing Next Key Support Zone if Bitcoin Price Goes Below $9K By Cointelegraph,0.02,0.903,0.077,0.6486
2020-02-04,TSLA,https://www.investing.com/news/stock-market-news/tesla-rally-fueled-by-fear-of-missing-out-not-short-squeeze--investors-2076148,"Tesla rally fueled by fear of missing out, not short squeeze - investors By Reuters",0.041,0.8270000000000001,0.132,0.9828
2020-02-05,TSLA,https://www.investing.com/news/stock-market-news/hyundai-to-suspend-production-in-south-korea-amid-coronavirus-outbreak-2076245,Hyundai to Suspend Production in South Korea Amid Coronavirus Outbreak By Investing.com,0.077,0.906,0.017,-0.8399
2020-02-05,TSLA,https://www.investing.com/news/technology-news/giga-texas-musk-asks-twitter-users-to-vote-on-new-gigafactory-2076334,'Giga Texas?' Musk asks Twitter users to vote on new gigafactory By Reuters,0.03,0.878,0.092,0.8909999999999999
2020-02-05,TSLA,https://www.investing.com/news/stock-market-news/top-5-things-to-know-in-the-market-on-wednesday-5th-february-2076501,"Top 5 Things to Know in the Market on Wednesday, 5th February By Investing.com",0.063,0.846,0.091,0.976
2020-02-05,TSLA,https://www.investing.com/news/stock-market-news/stocks--us-futures-jump-on-virus-hopes-gm-in-focus-after-ford-slump-2076530,Stocks - U.S. Futures Jump on Virus Hopes; GM in Focus After Ford Slump By Investing.com,0.057,0.853,0.09,0.9407
2020-02-05,TSLA,https://www.investing.com/news/world-news/china-virus-puts-cruise-ships-in-quarantine-hits-carmakers-airlines-and-airbus-2076201,"China virus puts cruise ships in quarantine, hits carmakers, airlines and Airbus By Reuters",0.08,0.8690000000000001,0.051,-0.958
2020-02-05,TSLA,https://www.investing.com/news/stock-market-news/ford-shares-fall-8-after-disappointing-2020-profit-outlook-2076669,Ford shares fall 8% after disappointing 2020 profit outlook By Reuters,0.065,0.831,0.103,0.9361
2020-02-05,TSLA,https://www.investing.com/news/stock-market-news/gm-forecasts-flat-2020-profit-after-a-rough-2019-shares-gain-2076690,GM forecasts flat 2020 profit after a rough 2019; shares gain By Reuters,0.028,0.845,0.127,0.993
2020-02-05,TSLA,https://www.investing.com/news/stock-market-news/stocks--wall-street-opens-strongly-again-but-ford-snap-tumble-2076827,"Stocks - Wall Street Opens Strongly Again, but Ford, Snap Tumble By Investing.com",0.081,0.85,0.069,-0.6542
2020-02-05,TSLA,https://www.investing.com/news/stock-market-news/tesla-mania-cools-pushing-shares-lower-to-snap-its-6day-rally-2076870,"Tesla Mania Cools, Pushing Shares Lower to Snap Its 6-Day Rally By Bloomberg",0.062,0.855,0.083,0.8591
2020-02-05,TSLA,https://www.investing.com/news/general/gm-swings-to-quarterly-loss-2076875,GM swings to quarterly loss By Reuters,0.08900000000000001,0.818,0.093,0.3327
2020-02-05,TSLA,https://www.investing.com/news/general/tesla-skyrockets-to-record-above-900-a-share-2076947,Tesla skyrockets to record above $900 a share By Reuters,0.033,0.8490000000000001,0.118,0.9628
2020-02-05,TSLA,https://www.investing.com/news/stock-market-news/stocks--sp-continues-to-flirt-with-record-as-energy-stocks-jump-2077055,Stocks - S&P Continues to Flirt With Record as Energy Stocks Jump By Investing.com,0.083,0.795,0.122,0.9331
2020-02-05,TSLA,https://www.investing.com/news/technology-news/with-tesla-stock-envy-gm-hopes-to-sell-investors-on-its-ev-tech-future-2076478,"With Tesla stock envy, GM hopes to sell investors on its EV, tech future By Reuters",0.035,0.877,0.08800000000000001,0.9889
2020-02-05,TSLA,https://www.investing.com/news/stock-market-news/tesla-mania-coolswith-record-21-plunge-snapping-sixday-rally-2077166,"Tesla Mania Cools With Record 21% Plunge, Snapping Six-Day Rally By Bloomberg",0.052000000000000005,0.8740000000000001,0.07400000000000001,0.8916
2020-02-05,TSLA,https://www.investing.com/news/technology-news/tesla-tumbles-as-coronavirus-weighs-on-shanghai-factory-2077064,Tesla tumbles 17% as electrifying rally loses power By Reuters,0.038,0.919,0.043,0.5499
2020-02-05,TSLA,https://www.investing.com/news/stock-market-news/stocks--sp-rallies-to-record-as-energy-has-best-day-since-2018-2077217,Stocks - S&P Rallies to Record as Energy Has Best Day Since 2018 By Investing.com,0.071,0.861,0.067,-0.1689
2020-02-05,TSLA,https://www.investing.com/news/general/record-closing-highs-for-sp-500-nasdaq-2077341,"Record closing highs for S&P 500, Nasdaq By Reuters",0.042,0.863,0.096,0.9262
2020-02-06,TSLA,https://www.investing.com/news/stock-market-news/comic-king-elon-and-tesla-remain-the-biggest-story-on-wall-street-2077789,Comic: King Elon and Tesla Remain The Biggest Story On Wall Street By Investing.com,0.053,0.87,0.077,0.4939
2020-02-06,TSLA,https://www.investing.com/news/technology-news/chargepoint-teams-with-us-truck-stops-to-expand-electric-vehicle-adoption-2077798,ChargePoint teams with U.S. truck stops to expand electric vehicle adoption By Reuters,0.017,0.863,0.12,0.9896
2020-02-06,TSLA,https://www.investing.com/news/stock-market-news/china-car-dealers-seek-help-as-coronavirus-slows-showroom-traffic-2077917,China car dealers seek help as coronavirus slows showroom traffic By Reuters,0.054000000000000006,0.87,0.076,0.6357
2020-02-06,TSLA,https://www.investing.com/news/stock-market-news/stocks---twitter-soars-in-premarket-tesla-falls-as-short-squeeze-eases-2077889,Stocks -  Twitter Soars in Premarket; Tesla Falls as Short Squeeze Eases By Investing.com,0.069,0.82,0.111,0.4926
2020-02-06,TSLA,https://www.investing.com/news/stock-market-news/stocks--wall-street-pauses-for-breath-ahead-of-payrolls-data-2078036,Stocks - Wall Street Pauses for Breath Ahead of Payrolls Data By Investing.com,0.136,0.8140000000000001,0.05,-0.9928
2020-02-06,TSLA,https://www.investing.com/news/general/toyota-lifts-profit-outlook-mulls-alternatives-to-chinamade-parts-2078045,"Toyota lifts profit outlook, mulls alternatives to China-made parts By Reuters",0.08,0.885,0.035,-0.8225
2020-02-06,TSLA,https://www.investing.com/news/stock-market-news/stocks--sp-moves-higher-as-twitter-boosts-tech-china-cuts-tariff-2078268,"Stocks - S&P Moves Higher as Twitter Boosts Tech, China Cuts Tariff By Investing.com",0.077,0.809,0.115,0.8765
2020-02-06,TSLA,https://www.investing.com/news/technology-news/us-house-democrats-want-to-create-nationwide-ev-charging-network-2077942,U.S. House Democrats want to create nationwide EV charging network By Reuters,0.02,0.893,0.086,0.9802
2020-02-06,TSLA,https://www.investing.com/news/stock-market-news/musk-needs-apples-margins-and-vws-sales-to-justify-tesla-value-2078524,Musk Needs Apple’s Margins and VW’s Sales to Justify Tesla Value By Bloomberg,0.021,0.916,0.063,0.9787
2020-02-07,TSLA,https://www.investing.com/news/economy/from-black-swan-to-bubble-as-virus-concerns-fade-investors-worry-about-a-meltup-2078851,"From black swan to bubble: as virus concerns fade, investors worry about a melt-up By Reuters",0.076,0.8270000000000001,0.096,0.8522
2020-02-07,TSLA,https://www.investing.com/news/general/us-hiring-surged-in-january-but-strength-in-doubt-2079374,U.S. hiring surged in January but strength in doubt By Reuters,0.047,0.847,0.105,0.9296
2020-02-07,TSLA,https://www.investing.com/news/technology-news/teslas-surge-inspires-fans-to-buy-skeptics-to-dig-in-drives-fear-of-missing-out-2078847,"Tesla's surge inspires fans to buy, skeptics to dig in, drives fear of missing out By Reuters",0.034,0.866,0.1,0.9917
2020-02-07,TSLA,https://www.investing.com/news/general/fed-warns-of-possible-shock-from-coronavirus-2079553,Fed warns of possible shock from coronavirus By Reuters,0.114,0.8690000000000001,0.017,-0.9455
2020-02-08,TSLA,https://www.investing.com/news/economy/take-five-chinas-virus-paralysis-2079335,Take Five: China's virus paralysis By Reuters,0.052000000000000005,0.877,0.07200000000000001,0.971
2020-02-08,TSLA,https://www.investing.com/news/stock-market-news/as-china-returns-to-work-it-is-hardly-business-as-usual-2079809,"As China returns to work, it is hardly business as usual By Reuters",0.038,0.93,0.032,-0.2708
2020-02-08,TSLA,https://www.investing.com/news/stock-market-news/tesla-shanghai-factory-to-resume-production-on-feb-10-authorities-to-assist-government-official-2079791,Shanghai to help Tesla resume production amid coronavirus spread By Reuters,0.07200000000000001,0.855,0.073,-0.3818
2020-02-08,TSLA,https://www.investing.com/news/technology-news/tesla-can-get-support-for-german-factory-economy-minister-2079927,Tesla can get support for German factory: Economy Minister By Reuters,0.057,0.736,0.207,0.9752
2020-02-10,TSLA,https://www.investing.com/news/forex-news/aussie-dollar-rallies-asian-currencies-lift-as-china-heads-back-to-work-2080170,"Aussie dollar rallies, Asian currencies lift as China heads back to work By Reuters",0.07200000000000001,0.8590000000000001,0.069,-0.29600000000000004
2020-02-10,TSLA,https://www.investing.com/news/economy/nightmare-for-global-tech-coronavirus-fallout-just-beginning-2080235,‘Nightmare’ for Global Tech: Coronavirus Fallout Just Beginning By Bloomberg,0.07400000000000001,0.8740000000000001,0.052000000000000005,-0.9909
2020-02-10,TSLA,https://www.investing.com/news/stock-market-news/nightmare-for-global-tech-virus-fallout-is-just-beginning-2080310,‘Nightmare’ for Global Tech: Virus Fallout is Just Beginning By Bloomberg,0.07200000000000001,0.8759999999999999,0.052000000000000005,-0.9895
2020-02-10,TSLA,https://www.investing.com/news/economy/take-five-chinas-virus-paralysis-2080361,Take Five: China's virus paralysis By Reuters,0.08900000000000001,0.83,0.08199999999999999,-0.8975
2020-02-10,TSLA,https://www.investing.com/news/stock-market-news/stocks--futures-point-to-small-gains-virus-breeds-uncertainty-2080411,Stocks - Futures Point to Small Gains; Virus Breeds Uncertainty By Investing.com,0.085,0.87,0.045,-0.9718
2020-02-10,TSLA,https://www.investing.com/news/stock-market-news/stocks--taubman-soars-in-premarket-on-simon-bid-xerox-raises-hp-offer-2080564,Stocks - Taubman Soars in Premarket on Simon Bid; Xerox Raises HP Offer By Investing.com,0.0,0.867,0.133,0.3182
2020-02-10,TSLA,https://www.investing.com/news/stock-market-news/stocks--wall-street-drifts-lower-at-open-virus-delays-china-restart-2080672,Stocks - Wall Street Drifts Lower at Open; Virus Delays China Restart By Investing.com,0.08199999999999999,0.85,0.068,-0.6966
2020-02-10,TSLA,https://www.investing.com/news/general/china-returns-to-work-as-virus-hits-daily-record-2080711,China returns to work as virus hits daily record By Reuters,0.024,0.931,0.045,0.7482
2020-02-10,TSLA,https://www.investing.com/news/stock-market-news/stocks--wall-street-rebounds-from-early-weakness-as-tech-shines-2080863,Stocks - Wall Street Rebounds From Early Weakness as Tech Shines By Investing.com,0.051,0.855,0.095,0.9001
2020-02-10,TSLA,https://www.investing.com/news/stock-market-news/stocks--wall-street-shrugs-off-coronavirus-concerns-to-close-at-record-highs-2080996,Stocks - Wall Street Shrugs off Coronavirus Concerns to Close at Record Highs By Investing.com,0.014,0.922,0.065,0.9377
2020-02-10,TSLA,https://www.investing.com/news/stock-market-news/nasdaq-hits-new-high-as-investors-look-beyond-coronavirus-2080464,"S&P 500, Nasdaq reach record closing highs; Chinese workers return By Reuters",0.035,0.883,0.08199999999999999,0.9674
2020-02-10,TSLA,https://www.investing.com/news/economy/who-team-heads-for-china-as-coronavirus-toll-tops-900-2080173,"Coronavirus deaths in China top 1,000 as investors seek safety in gold, dollars By Reuters",0.035,0.905,0.06,0.9401
2020-02-10,TSLA,https://www.investing.com/news/stock-market-news/trump-proposes-cutting-amtrak-funding-boosting-money-for-infrastructure-2080919,"Trump proposes cutting Amtrak funding, boosting infrastructure spending By Reuters",0.068,0.871,0.062,-0.7814
2020-02-11,TSLA,https://www.investing.com/news/general/sp-500-nasdaq-reach-record-closing-highs-2081175,"S&P 500, Nasdaq reach record closing highs By Reuters",0.055,0.799,0.146,0.9454
2020-02-11,TSLA,https://www.investing.com/news/general/deaths-tops-1000-us-confirms-13th-infection-virus-update-2081296,"Deaths Tops 1,000; U.S. Confirms 13th Infection: Virus Update By Bloomberg",0.099,0.862,0.039,-0.9993
2020-02-11,TSLA,https://www.investing.com/news/technology-news/driver-in-fatal-2018-tesla-crash-reported-prior-autopilot-issue-2081881,Tesla driver in fatal crash had reported problems before with 'Autopilot' feature By Reuters,0.093,0.8759999999999999,0.031,-0.9709
2020-02-11,TSLA,https://www.investing.com/news/stock-market-news/tesla-building-pilot-battery-cell-manufacturing-line--report-2082062,Tesla Building Pilot Battery Cell Manufacturing Line – Report By Investing.com,0.0,0.924,0.076,0.6808
2020-02-12,TSLA,https://www.investing.com/news/stock-market-news/tesla-recalls-15000-model-x-suvs-for-power-steering-issue-in-north-america-2083381,"Tesla recalls 15,000 Model X SUVs for power steering issue in North America By Reuters",0.07200000000000001,0.917,0.011,-0.9533
2020-02-13,TSLA,https://www.investing.com/news/stock-market-news/tesla-seeks-approval-to-build-longer-range-model-3s-in-china-2083594,Tesla seeks approval to build longer range Model 3s in China By Reuters,0.0,0.922,0.078,0.7003
2020-02-13,TSLA,https://www.investing.com/news/stock-market-news/stocks--us-futures-lower-sentiment-slips-as-virus-cases-soar-2083874,Stocks - US Futures Lower; Sentiment Slips as Virus Cases Soar By Investing.com,0.077,0.8640000000000001,0.058,-0.7906
2020-02-13,TSLA,https://www.investing.com/news/general/tesla-recalls-15000-model-x-suvs-over-power-steering-failure-danger-2083925,"Tesla recalls 15,000 Model X SUVs over power steering failure danger By Reuters",0.138,0.8490000000000001,0.013,-0.9194
2020-02-13,TSLA,https://www.investing.com/news/stock-market-news/stocks--tesla-cisco-mgm-all-fall-in-premarket-2084027,"Stocks - Tesla, Cisco, MGM All Fall in Premarket By Investing.com",0.0,0.887,0.113,0.3182
2020-02-13,TSLA,https://www.investing.com/news/stock-market-news/us-stocks-hit-by-renewed-coronavirus-jitters-markets-wrap-2084115,U.S. Stocks Hit by Renewed Coronavirus Jitters: Markets Wrap By Bloomberg,0.057,0.8590000000000001,0.084,0.8887
2020-02-13,TSLA,https://www.investing.com/news/stock-market-news/stocks---wall-street-tumbles-in-early-trade-as-virus-fears-revive-2084117,Stocks -  Wall Street Tumbles in Early Trade as Virus Fears Revive By Investing.com,0.101,0.841,0.059,-0.9274
2020-02-13,TSLA,https://www.investing.com/news/stock-market-news/tesla-seeks-to-tap-into-stock-surge-with-2-billion-share-sale-2083955,Tesla seeks to tap into stock surge with $2 billion share sale By Reuters,0.041,0.855,0.104,0.9859
2020-02-13,TSLA,https://www.investing.com/news/stock-market-news/teslas-stock-sale-is-so-right-but-feels-so-wrong-2084346,Tesla's Stock Sale Is So Right But Feels So Wrong By Bloomberg,0.013,0.872,0.115,0.9935
2020-02-13,TSLA,https://www.investing.com/news/stock-market-news/stocks--wall-street-bounces-from-lows-despite-fresh-coronavirus-worries-2084410,Stocks - Wall Street Bounces From Lows Despite Fresh Coronavirus Worries By Investing.com,0.108,0.8390000000000001,0.053,-0.9492
2020-02-13,TSLA,https://www.investing.com/news/stock-market-news/stocks--sp-ends-off-lows-in-wild-ride-as-who-calms-virus-jitters-2084560,Stocks - S&P Ends off Lows in Wild Ride as WHO Calms Virus Jitters By Investing.com,0.096,0.845,0.059,-0.8731
2020-02-13,TSLA,https://www.investing.com/news/general/tesla-shares-overvalued-strategist-2084637,Tesla shares overvalued: strategist By Reuters,0.0,0.0,0.0,0.0
2020-02-14,TSLA,https://www.investing.com/news/general/tesla-plans-2-billion-offering-amid-stock-boom-2084842,Tesla plans $2 billion offering amid stock boom By Reuters,0.022,0.8740000000000001,0.103,0.7684
2020-02-14,TSLA,https://www.investing.com/news/stock-market-news/tesla-to-recall-3183-model-x-vehicles-in-china-market-regulator-2084844,"Tesla to recall 3,183 Model X vehicles in China: market regulator By Reuters",0.133,0.8029999999999999,0.064,-0.3612
2020-02-14,TSLA,https://www.investing.com/news/stock-market-news/tesla-money-raise-keeps-14-billion-virtuous-circle-rolling-2084895,Tesla Money Raise Keeps $14 Billion Virtuous Circle Rolling By Bloomberg,0.031,0.907,0.062,0.9538
2020-02-14,TSLA,https://www.investing.com/news/stock-market-news/stocks--expedia-nvidia-surge-on-strong-results-in-premarket-2085247,"Stocks - Expedia, Nvidia Surge on Strong Results in Premarket By Investing.com",0.035,0.908,0.057,0.4215
2020-02-14,TSLA,https://www.investing.com/news/stock-market-news/tesla-sold-shares-at-steepest-discount-its-ever-given-investors-2085337,Tesla Sold Shares at Steepest Discount It’s Ever Given Investors By Bloomberg,0.014,0.8740000000000001,0.112,0.93
2020-02-14,TSLA,https://www.investing.com/news/stock-market-news/stocks--wall-street-drifts-at-opening-after-weak-factory-data-2085369,Stocks - Wall Street Drifts at Opening After Weak Factory Data By Investing.com,0.105,0.8540000000000001,0.042,-0.9799
2020-02-14,TSLA,https://www.investing.com/news/technology-news/bridgewater-viking-among-big-hedge-funds-that-added-tesla-in-fourth-quarter-before-rally-2085664,"Bridgewater, Viking among big hedge funds that added Tesla in fourth quarter before rally By Reuters",0.0,0.897,0.103,0.967
2020-02-16,TSLA,https://www.investing.com/news/technology-news/tesla-ordered-by-german-court-to-stop-cutting-down-trees-for-gigafactory-2086176,Tesla ordered by German court to stop cutting down trees for Gigafactory By Reuters,0.086,0.8490000000000001,0.065,-0.6416
2020-02-18,TSLA,https://www.investing.com/news/general/what-happens-when-dry-powder-meets-liquid-markets-2086844,"What Happens When ""Dry Powder"" Meets Liquid Markets? By RealVision",0.0,0.0,0.0,0.0
2020-02-18,TSLA,https://www.investing.com/news/technology-news/exclusive-tesla-in-talks-to-use-catls-cobaltfree-batteries-in-chinamade-cars--sources-2086900,Exclusive: Tesla in talks to use CATL's cobalt-free batteries in China-made cars - sources By Reuters,0.037000000000000005,0.86,0.103,0.9832
2020-02-18,TSLA,https://www.investing.com/news/stock-market-news/20-years-after-dotcom-peak-tech-dominance-keeps-investors-on-edge-2087122,"20 years after dot-com peak, tech dominance keeps investors on edge By Reuters",0.057,0.871,0.07200000000000001,0.855
2020-02-18,TSLA,https://www.investing.com/news/stock-market-news/stocks--wall-street-opens-lower-as-apple-warns-of-virus-hit-2087331,Stocks - Wall Street Opens Lower as Apple Warns of Virus Hit By Investing.com,0.108,0.83,0.062,-0.9629
2020-02-18,TSLA,https://www.investing.com/news/stock-market-news/tesla-target-at-1200-in-morgan-bull-case-shares-jump-again-2087424,"Tesla Target at $1,200 in Morgan Bull Case; Shares Jump Again By Investing.com",0.019,0.883,0.098,0.9286
2020-02-18,TSLA,https://www.investing.com/news/stock-market-news/stocks--wall-street-falls-as-apples-revenue-warning-flags-fresh-virus-fears-2087577,Stocks - Wall Street Falls as Apple's Revenue Warning Flags Fresh Virus Fears By Investing.com,0.099,0.853,0.048,-0.9317
2020-02-18,TSLA,https://www.investing.com/news/stock-market-news/virgin-galactics-stock-soars-fueled-by-retail-investors-2087640,"Virgin Galactic's stock soars, fueled by retail investors By Reuters",0.008,0.868,0.124,0.993
2020-02-18,TSLA,https://www.investing.com/news/stock-market-news/tesla-china-funding-may-be-subject-of-sec-inquiry-evercore-says-2087654,"Tesla China Funding May Be Subject of SEC Inquiry, Evercore Says By Bloomberg",0.04,0.935,0.025,-0.5083
2020-02-19,TSLA,https://www.investing.com/news/economy/top-5-things-to-know-in-the-market-on-wednesday-february-19th-2088233,"Top 5 Things to Know in the Market on Wednesday, February 19th By Investing.com",0.066,0.872,0.063,-0.765
2020-02-19,TSLA,https://www.investing.com/news/economy/watch-now-heres-whats-moving-markets--feb-19-video-2088303,Watch Now: Here's What's Moving Markets - Feb. 19 (Video) By Investing.com,0.0,0.958,0.042,0.2023
2020-02-19,TSLA,https://www.investing.com/news/stock-market-news/stocks--tesla-soars-in-premarket-on-upgrade-groupon-tumbles-2088419,Stocks - Tesla Soars in Premarket on Upgrade; Groupon Tumbles By Investing.com,0.0,0.969,0.031,0.5267
2020-02-19,TSLA,https://www.investing.com/news/stock-market-news/stocks--wall-street-back-in-riskon-mode-at-opening-2088498,Stocks - Wall Street Back in Risk-On Mode at Opening By Investing.com,0.044,0.917,0.038,-0.2732
2020-02-19,TSLA,https://www.investing.com/news/stock-market-news/stocks--wall-street-hits-record-highs-on-signs-coronavirus-spread-slowing-2088729,Stocks - Wall Street Hits Record Highs on Signs Coronavirus Spread Slowing By Investing.com,0.029,0.846,0.126,0.9847
2020-02-19,TSLA,https://www.investing.com/news/stock-market-news/virgin-galactic-shares-up-200-so-far-this-year-2088868,Virgin Galactic Shares up 200% So Far This Year By Investing.com,0.0,0.934,0.066,0.9032
2020-02-19,TSLA,https://www.investing.com/news/stock-market-news/stocks--sp-notches-record-close-on-bets-china-stimulus-will-curb-virus-impact-2088922,Stocks - S&P Notches Record Close on Bets China Stimulus Will Curb Virus Impact By Investing.com,0.07,0.82,0.11,0.8248
2020-02-19,TSLA,https://www.investing.com/news/stock-market-news/virgin-galactic-looks-like-newest-cult-stock-as-short-sellers-dig-in-2088853,Virgin Galactic looks like newest cult stock as short sellers dig in By Reuters,0.016,0.863,0.121,0.9918
2020-02-20,TSLA,https://www.investing.com/news/economy/china-considers-extending-electriccar-subsidies-after-sales-slump-2089388,China Considers Extending Electric-Car Subsidies After Sales Slump By Bloomberg,0.029,0.894,0.077,0.9495
2020-02-20,TSLA,https://www.investing.com/news/stock-market-news/stocks--morgan-stanley-falls-in-premarket-on-etrade-deal-2089535,Stocks - Morgan Stanley Falls in Premarket on E-Trade Deal By Investing.com,0.0,0.84,0.16,0.935
2020-02-20,TSLA,https://www.investing.com/news/stock-market-news/stocks--wall-street-opens-mixed-on-china-stimulus-virus-spread-2089736,"Stocks - Wall Street Opens Mixed on China Stimulus, Virus Spread By Investing.com",0.036000000000000004,0.868,0.095,0.9575
2020-02-20,TSLA,https://www.investing.com/news/technology-news/tesla-gets-court-approval-to-clear-forest-for-german-gigafactory-2090160,Tesla gets court approval to clear forest for German Gigafactory By Reuters,0.105,0.816,0.08,-0.6124
2020-02-21,TSLA,https://www.investing.com/news/stock-market-news/chinas-geely-starts-online-auto-sales-as-virus-epidemic-keeps-buyers-at-home-2090563,China's Geely starts online auto sales as virus epidemic keeps buyers at home By Reuters,0.033,0.915,0.052000000000000005,0.336
2020-02-21,TSLA,https://www.investing.com/news/technology-news/russian-driverless-tech-company-cognitive-pilot-sets-sights-on-ipo-2090583,Russian driverless tech company Cognitive Pilot sets sights on IPO By Reuters,0.009000000000000001,0.906,0.085,0.9521
2020-02-21,TSLA,https://www.investing.com/news/technology-news/tesla-resumes-tree-cutting-in-germany-to-build-gigafactory-2090764,Tesla resumes tree cutting in Germany to build Gigafactory By Reuters,0.121,0.805,0.07400000000000001,-0.9568
2020-02-21,TSLA,https://www.investing.com/news/general/tesla-vs-tree-pirates-war-over-a-berlin-forest-2091025,Tesla vs Tree Pirates: war over a Berlin forest By Reuters,0.047,0.84,0.113,0.9136
2020-02-21,TSLA,https://www.investing.com/news/stock-market-news/breaking-elon-musks-spacex-to-raise-250m--report-2091171,Breaking: Elon Musk’s SpaceX to Raise $250M – Report By Investing.com,0.0,0.942,0.058,0.2263
2020-02-24,TSLA,https://www.investing.com/news/stock-market-news/dow-nosedives-900-points-at-open-as-pandemic-fears-spur-mass-selling-2092310,Dow Nosedives 900 Points at Open as Pandemic Fears Spur Mass Selling By Investing.com,0.086,0.867,0.047,-0.8653
2020-02-24,TSLA,https://www.investing.com/news/stock-market-news/stocks-tumble-havens-gain-on-rising-virus-concern-markets-wrap-2092683,"Stocks Tumble, Havens Gain on Rising Virus Concern: Markets Wrap By Bloomberg",0.096,0.846,0.058,-0.8655
2020-02-24,TSLA,https://www.investing.com/news/stock-market-news/us-safety-board-to-issue-new-recommendations-in-probe-of-fatal-tesla-autopilot-crash-2092859,U.S. safety board to issue new recommendations in probe of fatal Tesla Autopilot crash By Reuters,0.141,0.792,0.067,-0.9899
2020-02-25,TSLA,https://www.investing.com/news/stock-market-news/ntsb-faults-tesla-us-regulators-in-deadly-2018-autopilot-crash-2093620,Tesla and U.S. regulators strongly criticized over role of Autopilot in crash By Reuters,0.114,0.828,0.058,-0.9917
2020-02-26,TSLA,https://www.investing.com/news/stock-market-news/musks-spacex-rocket-production-facility-approved-by-port-of-los-angeles-2094018,Musk's SpaceX rocket production facility approved by Port of Los Angeles By Reuters,0.014,0.918,0.069,0.964
2020-02-26,TSLA,https://www.investing.com/news/technology-news/autonomous-driving-startup-ponyai-raises-462-million-in-toyotaled-funding-2094100,Autonomous driving startup Pony.ai raises $462 million in Toyota-led funding By Reuters,0.014,0.96,0.026,0.4686
2020-02-26,TSLA,https://www.investing.com/news/stock-market-news/panasonic-ends-solar-cell-partnership-with-tesla-2094119,Panasonic Ends Solar Cell Partnership With Tesla By Investing.com,0.04,0.916,0.044,0.128
2020-02-26,TSLA,https://www.investing.com/news/stock-market-news/panasonic-to-exit-solar-cell-production-at-teslas-ny-plant-ops-unaffected-ny-says-2094087,Panasonic to exit solar production at Tesla's New York plant as partnership frays By Reuters,0.051,0.8809999999999999,0.067,0.7184
2020-02-26,TSLA,https://www.investing.com/news/stock-market-news/new-chinese-billionaires-outpace-us-by-3-to-1-hurun-2094229,New Chinese billionaires outpace U.S. by 3 to 1: Hurun By Reuters,0.031,0.898,0.07,0.926
2020-02-26,TSLA,https://www.investing.com/news/stock-market-news/chinas-surging-smallcap-stocks-stir-bubble-fears-as-beijing-ramps-up-support-2095208,China's surging small-cap stocks stir bubble fears as Beijing ramps up support By Reuters,0.049,0.8340000000000001,0.117,0.9924
2020-02-27,TSLA,https://www.investing.com/news/stock-market-news/chinas-catl-aims-to-raise-285-billion-for-ev-battery-projects-2095335,China's CATL aims to raise $2.85 billion for EV battery projects By Reuters,0.0,0.863,0.13699999999999998,0.9169
2020-02-27,TSLA,https://www.investing.com/news/stock-market-news/tesla-china-registrations-dropped-before-brunt-of-virus-impact-2095813,Tesla China Registrations Dropped Before Brunt of Virus Impact By Bloomberg,0.026,0.897,0.077,0.9488
